sequence,symbol,ask_price,partitionKey,time_exchange,bid_size,id,ts,ask_size,bid_price
862501,QUOTE_COINBASE_SPOT_BTC_USDT,16862.9,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:04.363308Z,1.002e-05,b7547e89-dced-45ea-a96f-5323cd70cb9f,2023-01-04T17:00:04.432318400Z,0.03794989,16861.64
862563,QUOTE_COINBASE_SPOT_BTC_USDT,16862.29,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:04.895282Z,1.06e-06,c6104956-83ee-4c02-aedd-f6e34f6b6b2f,2023-01-04T17:00:04.964438Z,0.03794989,16860.47
862588,QUOTE_COINBASE_SPOT_BTC_USDT,16861.29,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:05.311616Z,0.02966735,ac4550ba-b809-451a-a8d2-0f046274c32f,2023-01-04T17:00:05.378313700Z,0.03794989,16859.86
862590,QUOTE_COINBASE_SPOT_BTC_USDT,16861.17,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:05.666472Z,0.02966735,2b8ced11-48b7-4282-82c6-bd8c0a3e3a81,2023-01-04T17:00:05.738443900Z,0.03794989,16859.86
862593,QUOTE_COINBASE_SPOT_BTC_USDT,16861.27,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:06.233769Z,0.02966735,682f5bb0-a210-4da3-9363-710b9e9d1f29,2023-01-04T17:00:06.301303900Z,0.004,16859.86
862595,QUOTE_COINBASE_SPOT_BTC_USDT,16861.59,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:06.706557Z,0.02966735,2b26c080-a4ce-4fb1-8f85-d4d15a0fc954,2023-01-04T17:00:06.772517400Z,0.03794989,16859.86
862598,QUOTE_COINBASE_SPOT_BTC_USDT,16861.71,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:07.116365Z,0.02966735,83f4059e-ca83-4f0d-82ee-699f7a94f218,2023-01-04T17:00:07.182482500Z,0.03794989,16859.86
862611,QUOTE_COINBASE_SPOT_BTC_USDT,16861.23,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:07.870303Z,0.07966838,f0281ed4-7ab8-4a6c-8184-dd887f193b40,2023-01-04T17:00:07.971557100Z,0.04307738,16859.26
862613,QUOTE_COINBASE_SPOT_BTC_USDT,16861.23,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:07.885284Z,0.07966838,c6596b5d-f49b-47cd-9220-96808db296f3,2023-01-04T17:00:07.998006700Z,0.04307738,16859.26
862626,QUOTE_COINBASE_SPOT_BTC_USDT,16861.88,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:08.901339Z,0.03794989,bd6636b4-dfa5-476a-bb92-a96a687c1787,2023-01-04T17:00:08.967601600Z,0.02,16859.7
862640,QUOTE_COINBASE_SPOT_BTC_USDT,16862.12,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:09.204973Z,0.03794989,aad987ab-2637-4639-9678-77ff98ba7e85,2023-01-04T17:00:09.273963700Z,0.01,16860.37
862647,QUOTE_COINBASE_SPOT_BTC_USDT,16862.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:09.844581Z,0.03794989,dccd3535-ac72-4066-bd55-6cf48dfed8f3,2023-01-04T17:00:09.913487900Z,0.01,16860.56
862652,QUOTE_COINBASE_SPOT_BTC_USDT,16862.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:10.199307Z,0.05794989,0ed1d219-b629-47b1-90b6-a188a5845972,2023-01-04T17:00:10.266763500Z,0.01,16860.45
862655,QUOTE_COINBASE_SPOT_BTC_USDT,16862.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:10.535450Z,0.02,f5240e4f-0a71-42b8-9a2f-1d8dbb47b0bc,2023-01-04T17:00:10.601810700Z,0.01,16860.45
862738,QUOTE_COINBASE_SPOT_BTC_USDT,16864.08,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:11.404816Z,0.03794989,78f15b9d-17aa-40d2-831d-5ca06516e332,2023-01-04T17:00:11.471004400Z,0.0429855,16860.82
862862,QUOTE_COINBASE_SPOT_BTC_USDT,16864.09,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:11.907003Z,0.1,17e7efd8-ee70-4712-a2a7-f9f2a3a2183f,2023-01-04T17:00:11.976153200Z,0.03794989,16860.67
862957,QUOTE_COINBASE_SPOT_BTC_USDT,16863.87,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:12.408814Z,0.1,9c55e06a-214b-4792-bfe9-052110796dda,2023-01-04T17:00:12.475986700Z,0.004,16860.67
863067,QUOTE_COINBASE_SPOT_BTC_USDT,16863.87,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:12.907695Z,0.1,3d93de26-9669-4779-abea-7cfdb7a8ac88,2023-01-04T17:00:12.976050500Z,0.004,16860.67
863195,QUOTE_COINBASE_SPOT_BTC_USDT,16863.55,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:13.416979Z,0.03794989,61a82a65-0404-4f13-b5a2-36dd0c196d68,2023-01-04T17:00:13.483436600Z,0.03794989,16860.31
863284,QUOTE_COINBASE_SPOT_BTC_USDT,16863.32,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:13.904946Z,0.1,6a4556e4-3200-4e95-9b07-ebc8d1f2c9f7,2023-01-04T17:00:13.971151Z,0.0429855,16860.32
863303,QUOTE_COINBASE_SPOT_BTC_USDT,16862.93,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:14.289922Z,0.12,257dc1c7-d6c7-4e53-8a5e-e74743efa4c0,2023-01-04T17:00:14.356324900Z,0.03794989,16860.36
863314,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:14.907644Z,0.03794989,d362c5bc-e5a5-4d1a-b626-4ca0a1663fa1,2023-01-04T17:00:14.981746100Z,0.05932176,16860.61
863316,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:15.195846Z,0.03794989,a2b99d2d-e7fb-49ce-8e6e-1f9c3cdcb702,2023-01-04T17:00:15.263823800Z,0.05932176,16860.81
863322,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:15.865992Z,0.08794989,08ae0df3-42f0-4896-ab6d-9a9b83079be9,2023-01-04T17:00:15.933680800Z,0.05932176,16861.16
863329,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:16.229126Z,0.03794989,9c3f2c3f-583b-44ca-a3b6-3c0490470f00,2023-01-04T17:00:16.298174400Z,0.05932176,16861.2
863338,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:16.797033Z,0.03794989,6a6d696e-e36e-4aaa-85cf-2b6f506361ee,2023-01-04T17:00:16.864317Z,0.05932176,16861.36
863340,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:17.196984Z,0.03794989,ba5b3593-e0b7-45ef-a52d-209e3d84eca6,2023-01-04T17:00:17.267100Z,0.05932176,16861.56
863343,QUOTE_COINBASE_SPOT_BTC_USDT,16863.49,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:17.777268Z,0.1,a98afc15-8661-4c2b-ab19-bdd7d6633ddb,2023-01-04T17:00:17.843779800Z,0.03794989,16861.58
863345,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:18.241827Z,0.15,daa2d73b-c777-4781-9af2-a7ebee87c898,2023-01-04T17:00:18.313047600Z,0.05932176,16861.58
863346,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:18.425978Z,0.02,ef644332-fdd8-4234-886d-1486547864c6,2023-01-04T17:00:18.495541400Z,0.05932176,16861.59
863348,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:19.195301Z,0.02,c2feef59-40d8-4d5f-b147-537e2730435b,2023-01-04T17:00:19.261761600Z,0.05932176,16861.59
863349,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:19.775387Z,0.1,bcd21e11-1dee-491c-89db-55bd80cec6b5,2023-01-04T17:00:19.843491700Z,0.05932176,16861.58
863350,QUOTE_COINBASE_SPOT_BTC_USDT,16863.51,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:20.373962Z,0.1,066c9f61-02b8-47b6-a34c-8603fda46eee,2023-01-04T17:00:20.445369700Z,0.03794989,16861.58
863362,QUOTE_COINBASE_SPOT_BTC_USDT,16863.14,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:20.889153Z,0.1,d2a8aadc-df5a-4a01-b8eb-e127d7b2bff6,2023-01-04T17:00:20.956280100Z,0.03794989,16861.06
863371,QUOTE_COINBASE_SPOT_BTC_USDT,16863.27,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:21.188159Z,0.1,7b4ccc4a-c80e-48e3-ab64-375fdb253e5b,2023-01-04T17:00:21.257669900Z,0.03794989,16861.09
863377,QUOTE_COINBASE_SPOT_BTC_USDT,16863.37,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:21.729333Z,0.1,d653e028-261f-4098-b033-a18e30fe03a8,2023-01-04T17:00:21.795995200Z,0.03794989,16861.13
863378,QUOTE_COINBASE_SPOT_BTC_USDT,16863.37,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:21.984512Z,0.02,abeac6d4-5a5e-4900-966c-40efe80779cb,2023-01-04T17:00:22.059927700Z,0.03794989,16861.14
863391,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:23.191708Z,0.03794989,c7e243f4-a14a-48ee-9a4b-9b3730611b07,2023-01-04T17:00:23.261773600Z,0.05932176,16861.48
863393,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:23.776903Z,0.03794989,059bb266-66c9-460a-952d-bd4d6f6ebcdb,2023-01-04T17:00:23.844318200Z,0.05932176,16861.51
863396,QUOTE_COINBASE_SPOT_BTC_USDT,16863.52,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:24.287706Z,0.02,d474c527-c11b-43de-80b1-e5c849e7dc07,2023-01-04T17:00:24.354120900Z,0.05932176,16861.55
863397,QUOTE_COINBASE_SPOT_BTC_USDT,16863.98,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:24.575053Z,0.02,7bf264ff-b9a2-4751-ae12-7d353d9c5c55,2023-01-04T17:00:24.641109700Z,0.1269301,16861.55
863402,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:25.390740Z,0.1,df730ca3-f288-4550-b748-f8e8992efcd5,2023-01-04T17:00:25.457710100Z,0.05931996,16861.58
863404,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:25.657089Z,0.1,18db8ed2-016d-4fec-a05b-b9544e8ae126,2023-01-04T17:00:25.723602900Z,0.05931996,16861.6
863412,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:26.271766Z,0.03794989,0d02e3b5-909b-4418-8c4a-37d5ba2fec9b,2023-01-04T17:00:26.348690200Z,0.05931996,16861.82
863417,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:26.796090Z,0.03794989,e7606552-24df-46f1-a5cb-f4f29b167c5d,2023-01-04T17:00:26.869925100Z,0.05931996,16861.88
863421,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:27.342499Z,0.1,bee42fd7-4c7c-4949-9665-c14585ba9543,2023-01-04T17:00:27.410813500Z,0.05931996,16861.9
863422,QUOTE_COINBASE_SPOT_BTC_USDT,16864.02,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:27.778454Z,0.1,339d31c5-1944-4365-94d8-b92341b90aab,2023-01-04T17:00:27.859801800Z,0.03794989,16861.9
863423,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:28.986562Z,0.1,13c0c37d-48a1-48aa-94f1-4d07bb66aab8,2023-01-04T17:00:29.056168100Z,0.05931996,16861.9
863429,QUOTE_COINBASE_SPOT_BTC_USDT,16864.01,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:29.859108Z,0.1,0f482b8d-e931-4835-9f78-7344be923d11,2023-01-04T17:00:29.927410800Z,0.03794989,16861.93
863432,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:30.115920Z,0.1,5441b6d4-99a6-4f5c-bc58-c801c6532687,2023-01-04T17:00:30.186255200Z,0.05931996,16861.95
863437,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:30.571567Z,0.1,21857b45-b993-4cdd-a58b-55031f141cce,2023-01-04T17:00:30.638586300Z,0.05931996,16861.98
863438,QUOTE_COINBASE_SPOT_BTC_USDT,16864.03,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:30.952779Z,0.1,21434050-c888-4f5d-b7d0-7822c1e8562c,2023-01-04T17:00:31.021210800Z,0.03794989,16861.98
863441,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:31.848724Z,0.1,dcc77232-3005-46cf-8d90-208a81f8f932,2023-01-04T17:00:31.929731200Z,0.05931996,16862.0
863449,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:32.137656Z,0.1,8fc3e394-9f89-46e0-a66d-2c266839e0e5,2023-01-04T17:00:32.204427600Z,0.05931996,16862.04
863456,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:32.784148Z,0.1,75ebf0c5-24e6-4144-bbbf-77db9adb9525,2023-01-04T17:00:32.850770500Z,0.05931996,16862.09
863460,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:33.291389Z,0.1,151a044c-aad8-42b2-aeb2-a2e32eb96bd7,2023-01-04T17:00:33.358414Z,0.05931996,16862.13
863462,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:33.574707Z,0.1,8f76ead2-bb90-4eef-baec-e69e0ba1cd0e,2023-01-04T17:00:33.642720200Z,0.05931996,16862.15
863465,QUOTE_COINBASE_SPOT_BTC_USDT,16864.04,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:34.130035Z,0.12,f8651fd6-17c5-4434-80f1-beef52a98d24,2023-01-04T17:00:34.196401200Z,0.05931996,16862.16
863481,QUOTE_COINBASE_SPOT_BTC_USDT,16865.08,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:35.295102Z,0.1,e8bf5fad-cd4e-4b26-92b9-19686806a06d,2023-01-04T17:00:35.379966800Z,0.03794989,16862.5
863494,QUOTE_COINBASE_SPOT_BTC_USDT,16864.37,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:35.876864Z,0.1,cb156143-2749-4def-a2c8-0f0dfb33932d,2023-01-04T17:00:35.959047700Z,0.0429855,16862.5
863517,QUOTE_COINBASE_SPOT_BTC_USDT,16864.16,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:36.364579Z,0.1,a108a743-51fb-4c51-a8bc-f3996b4109a3,2023-01-04T17:00:36.434772300Z,0.03794989,16862.5
863532,QUOTE_COINBASE_SPOT_BTC_USDT,16864.16,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:39.400593Z,0.15,37d61871-e56a-4ebe-a2c5-b1143cd60e04,2023-01-04T17:00:39.467484Z,0.03794989,16861.66
863568,QUOTE_COINBASE_SPOT_BTC_USDT,16864.16,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:39.786475Z,0.1,7521396b-238a-4802-a18c-f79a4a6a4605,2023-01-04T17:00:39.855781100Z,0.03794989,16861.67
863592,QUOTE_COINBASE_SPOT_BTC_USDT,16864.15,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:40.158150Z,0.02,52d8e8a3-952d-496f-9c5a-e36b78b86f0f,2023-01-04T17:00:40.224959400Z,0.03794989,16861.71
863628,QUOTE_COINBASE_SPOT_BTC_USDT,16864.16,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:42.332963Z,0.1,ed4119d5-1894-4167-a818-d0b7354acaf9,2023-01-04T17:00:42.402528600Z,0.03794989,16861.71
863638,QUOTE_COINBASE_SPOT_BTC_USDT,16864.36,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:42.910742Z,0.1,bc184f38-1b78-43bd-a1bc-670bc474a5cd,2023-01-04T17:00:42.979660500Z,0.03794989,16861.71
863665,QUOTE_COINBASE_SPOT_BTC_USDT,16864.16,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:43.074998Z,0.1,03c2dbeb-0f83-4c0e-9cb0-132132b514e3,2023-01-04T17:00:43.141660300Z,0.03794989,16861.74
863712,QUOTE_COINBASE_SPOT_BTC_USDT,16864.56,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:44.414023Z,0.1,be0e7a0a-9094-4167-a49a-ef231eca7678,2023-01-04T17:00:44.481662Z,0.03794989,16861.74
863809,QUOTE_COINBASE_SPOT_BTC_USDT,16864.34,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:44.891052Z,0.1,ada13926-769f-494f-8c7f-9ec01306c426,2023-01-04T17:00:44.964034400Z,0.0429855,16861.74
863905,QUOTE_COINBASE_SPOT_BTC_USDT,16864.35,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:45.406861Z,0.1,e62ae286-260a-4514-a1c4-95b131b06576,2023-01-04T17:00:45.480977800Z,0.03794989,16861.76
863998,QUOTE_COINBASE_SPOT_BTC_USDT,16864.34,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:45.907162Z,0.15,f30ed745-5a28-4053-bafe-8b3f67352594,2023-01-04T17:00:45.973740500Z,0.0429855,16861.78
864055,QUOTE_COINBASE_SPOT_BTC_USDT,16864.15,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:46.223085Z,0.15,7bb55122-014f-4f9e-8c90-3f7edaa254b7,2023-01-04T17:00:46.290110Z,0.03794989,16861.78
864095,QUOTE_COINBASE_SPOT_BTC_USDT,16864.16,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:46.903311Z,0.15,16f5de01-d7f3-4fee-9e41-2713b8699c85,2023-01-04T17:00:46.970307100Z,0.03794989,16861.78
864123,QUOTE_COINBASE_SPOT_BTC_USDT,16864.16,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:47.019096Z,0.15,961928e1-64ab-4622-ad9d-937089d475c7,2023-01-04T17:00:47.085875200Z,0.03794989,16861.78
864179,QUOTE_COINBASE_SPOT_BTC_USDT,16864.36,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:47.906523Z,0.1,2aadad21-71dd-4412-a220-5346f5447037,2023-01-04T17:00:47.972920800Z,0.03794989,16861.78
864278,QUOTE_COINBASE_SPOT_BTC_USDT,16864.35,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:48.392839Z,0.1,9840a4ec-3217-468d-a633-6d9324afe5c0,2023-01-04T17:00:48.459118600Z,0.0429855,16861.78
864348,QUOTE_COINBASE_SPOT_BTC_USDT,16864.14,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:48.736092Z,0.15,b11e3353-1f4b-4c53-8be7-120c499d2ce9,2023-01-04T17:00:48.802902700Z,0.03794989,16861.78
864349,QUOTE_COINBASE_SPOT_BTC_USDT,16864.14,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:49.191695Z,0.1,42fd88c3-d8d0-4991-8034-6fc3f8ba9ea5,2023-01-04T17:00:49.259659800Z,0.03794989,16861.78
864351,QUOTE_COINBASE_SPOT_BTC_USDT,16864.14,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:50.822638Z,0.1,bd37e9d7-c91b-4a88-90b1-1006099ccc3c,2023-01-04T17:00:50.890143600Z,0.03794989,16861.78
864432,QUOTE_COINBASE_SPOT_BTC_USDT,16864.73,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:53.412254Z,0.1,db8ed071-a64c-4f36-a1d1-5b2c9b6a51c1,2023-01-04T17:00:53.478291500Z,0.02,16861.78
864511,QUOTE_COINBASE_SPOT_BTC_USDT,16863.94,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:53.908457Z,0.1,4bf3cf15-74c3-4708-a020-48f75386c5e3,2023-01-04T17:00:53.974466Z,0.03794989,16861.78
864587,QUOTE_COINBASE_SPOT_BTC_USDT,16864.33,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:54.401702Z,0.15,316e21de-9f3d-495d-8e03-04593623f748,2023-01-04T17:00:54.468718500Z,0.0429855,16861.78
864604,QUOTE_COINBASE_SPOT_BTC_USDT,16864.13,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:54.552135Z,0.15,8e9ee032-5aa8-47e5-bf1d-533da70bf61f,2023-01-04T17:00:54.618620Z,0.03794989,16861.78
864620,QUOTE_COINBASE_SPOT_BTC_USDT,16864.68,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:55.306867Z,0.15,9727c019-0f3b-43d5-95b2-00e2ed38cfc6,2023-01-04T17:00:55.373107400Z,0.03794989,16861.78
864621,QUOTE_COINBASE_SPOT_BTC_USDT,16864.68,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:55.436589Z,0.1,072fd639-2f39-48d7-933b-e76fe0e081d3,2023-01-04T17:00:55.504071500Z,0.03794989,16861.78
864623,QUOTE_COINBASE_SPOT_BTC_USDT,16864.11,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:55.999727Z,0.1,618b5cde-e5cf-432f-aa58-21d2fecfdf95,2023-01-04T17:00:56.066618Z,0.03794989,16861.78
864627,QUOTE_COINBASE_SPOT_BTC_USDT,16864.1,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:58.411397Z,0.1,2629773a-0ddf-42cc-b1b6-30d429f4e9c3,2023-01-04T17:00:58.482207800Z,0.0469855,16861.78
864629,QUOTE_COINBASE_SPOT_BTC_USDT,16863.91,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:58.423803Z,0.1,6309aa35-1f76-4d4e-9afe-19c737c0f324,2023-01-04T17:00:58.493863200Z,0.03794989,16861.78
864630,QUOTE_COINBASE_SPOT_BTC_USDT,16863.91,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:59.099651Z,0.15,e8a86578-df05-4663-8b84-e0babca468a1,2023-01-04T17:00:59.165750300Z,0.03794989,16861.78
864631,QUOTE_COINBASE_SPOT_BTC_USDT,16863.91,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:00:59.431322Z,0.1,99b6c4b9-2781-4580-bd8a-d7d68f6059c6,2023-01-04T17:00:59.497441800Z,0.03794989,16861.78
864642,QUOTE_COINBASE_SPOT_BTC_USDT,16863.58,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:00.412873Z,0.1,cee89e75-2532-4f49-bb06-0b7ea1a4dcbe,2023-01-04T17:01:00.479318Z,0.03794989,16860.59
864643,QUOTE_COINBASE_SPOT_BTC_USDT,16863.57,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:01.028722Z,0.1,5086bc56-65bd-4169-9f38-f006ef1c6354,2023-01-04T17:01:01.096505400Z,0.004,16860.59
864653,QUOTE_COINBASE_SPOT_BTC_USDT,16863.57,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:02.398924Z,0.03794989,aee4d3ca-989c-49ab-a1b1-1ad2bb76e049,2023-01-04T17:01:02.466133300Z,0.004,16859.86
864659,QUOTE_COINBASE_SPOT_BTC_USDT,16863.57,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:02.837395Z,0.1,a16501d1-f13b-407e-95d4-d9f31b02e430,2023-01-04T17:01:02.903943700Z,0.004,16859.92
864663,QUOTE_COINBASE_SPOT_BTC_USDT,16863.57,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:03.071638Z,0.03794989,07fb7f69-8a64-4ed9-b246-32af2b1882cf,2023-01-04T17:01:03.138189100Z,0.004,16859.94
864669,QUOTE_COINBASE_SPOT_BTC_USDT,16863.57,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:03.826858Z,0.05,b97213c8-8c50-4aa2-8d5e-443ac4c672ce,2023-01-04T17:01:03.893934200Z,0.004,16860.58
864714,QUOTE_COINBASE_SPOT_BTC_USDT,16862.61,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:04.347005Z,0.03794989,c64a38fb-ae1b-4585-81d0-638dc8c38925,2023-01-04T17:01:04.414328100Z,0.03794989,16860.1
864718,QUOTE_COINBASE_SPOT_BTC_USDT,16862.71,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:04.867732Z,0.02,dca1e2b9-acce-4205-a073-3a13517dd4e9,2023-01-04T17:01:04.934791100Z,0.03794989,16860.59
864727,QUOTE_COINBASE_SPOT_BTC_USDT,16862.92,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:05.149250Z,0.02,c0883ce5-1bc7-47ae-beec-33bf6119cfc2,2023-01-04T17:01:05.217750600Z,0.03794989,16860.59
864749,QUOTE_COINBASE_SPOT_BTC_USDT,16862.75,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:05.712024Z,0.05,bec2cc02-a2c1-448a-a13f-b3140ed33d5f,2023-01-04T17:01:05.784143800Z,0.0429855,16860.63
864750,QUOTE_COINBASE_SPOT_BTC_USDT,16862.75,QUOTE_COINBASE_SPOT_BTC_USDT,2023-01-04T17:01:06.412070Z,0.02,b930fb57-468e-4e42-a386-1c7dfb009a1d,2023-01-04T17:01:06.478728Z,0.0429855,16860.64
